content,score
"Saya rasa ini bukan digital ya. Malah mempersulit kalau aktivasi di dukcapil asal. Susah untuk orang2 yang merantau. Online ya online kalau datang langsung ke tempat bukan online. Minimal sediakan menu video call untuk pelayanan online nya, padahal bisa nyontek cara aktivasi rekening BCA loh tapi tetep aja ya ga kepikiran Bagus lah APBN kita terserap ke aplikasi2 ga jelas lagi. Mempermudah label nya saja tapi kenyataannya mempersulit",1
"Aplikasinya sudah bagus, tapi mau buka data kartu keluarga kenapa tidak bisa, padahal jaringan lancar Aplikasi² yang tidak terpakai juga sudah saya hapus, memori juga masih kenapa masih saja belum bisa terbuka Padahal perlu datanya, sangat disayangkan",3
"Jaringan selalu bermasalah pada saat registrasi data, padahal sinyal stabil, sudah dialihkan ke beberapa WiFi Sma aja hasil nya koneksi bermasalah.. tolong d tingkatkan aplikasi dn lain2 nya Tpi ttep Sya ksih bintang 5",5
"Di hp xiaomi 4A gak bisa kebuka gimana mau pakai aplikasi kalau cuma bisa di pakai di hp versi tinggi,sudah di update masih tetep gak bisa kebuka selalu terjadi kesalahan koneksi padahal kuota internet lancar untuk buka yang lainnya.",1
"Aplikasi ini buat apa gunamya, ? Urus dokumen administrasi saja masih pakai poto copy ektp , Bikin ribet dan buang- buang anggaran negara. Keamanan data penduduk pun tdk terjamin masih rawan kasus pembobolan data pribadi. Saran saya jgn terlqlu kebanyakan bikin aplikasi. Bukannya memudahkan justru bikin pusing dan ribet",1
"Kalau anda bisa membuka dokumen di aplikasi ini anda beruntung, saya dari daftar blm pernah kebuka lemot sekali, muter terus alias loading dan akhirnya terjadi kesalahan. Sudah ganti pin dan lain2 tetap tidak terbuka. Klo memang apk dibuat untuk mempermudah kenapa ini mempersulit. Mohon maaf ini hanya masukan, mohon segera diperbaiki. Terimakasih",1
"Kenapa sekarang jadi ribet.. Sudah hampir 1 bulan perubahan data dari capil karna kesalahan input data dari capil setempat data tidak pernah selesai,dokumen masi selalu di integritas kan. Masalahnya tinggal tanda tangan barcode kok jadi ribet. Yang salah capil kok kita yg jadi korban harus bolak balik dan menunggu terus.",1
"Kenapa ya pas mau masukin tanda tangan elektronik terjadi kesalahan terus, udah buat di privy, tapi aplikasi ikd nya error terus Tolong diperbaiki! ini aplikasi penting! jadi ribet mau urus kk jika untuk menandatangani saja ga bisa :(",3
"Aplikasi bisa dibuka dengan lancar Tapiiiii... Tidak semudah itu tuan tuan, anda harus tetap daftar di hadapan petugas verifikasi DISDUKCAPIL terdekat. Lantas apa gunanya aplikasi ini dibuat kalau harus datang juga ke DISDUKCAPIL? Harusnya sih dengan adanya aplikasi ini jadi mudah bisa daftar dari rumah tanpa harus repot repot ke DISDUKCAPIL. Terimakasih.",4
"Sebelumnya Saya sudah registrasi dan sudah login,,, tp lama tidak saya pakai, knp skrg di aplikasi nya tidak ada menu login, saat butuh untuk akses dokumen malah g bisa dipakai aplikasi nya, bagaimana saya bisa akses dokumen saya,,, mengecewakan g pernah ada update",1
"Untuk aplikasi ringan tapi belum sempurna Tolong di persimple,diberi petunjuk tata caranya agar orang awam bisa paham.. Kalao ujung-ujungnya harus bolak balik kesana kemari yg percuma saja..",2
"Aplikasih ini bisa digunakan di jaringan yg kuat atau sinyalnya bagus sedangkan kita yang di kampung"" tdk ada jaringan dan sinyal susah trus kalau boleh apk ini bisa pada saat offline jga biar kalau tdk ada sinyal kita bisa buka. Kita masyarakat tdk semua bisa beli hp android dan tdk semua bisa menggunakan nya maka perlu di pertimbangan lagi menggunakan apk ini, trimkasih",3
"Aplikasinya membantu dan sangat privasi, data valid dan dokumen sesuai dengan asli yang diterima. Sebagai masukan 1. karena layar tidak bisa discreenshot ada baiknya kalau fitur download dokumen disediakan; 2. fitur upload foto kartu anak di bawah 17 tahun sudah bagus hanya kalau bisa tampil juga di KIA dan bisa di download",4
Waktu ngurus KTP aplikasi bisah di pakai setelah 1 Minggu tertulis di layar HP (terjadi kesalahan koneksi) padahal paket internet 30 GB dan sudah di bantu wifi serta jaringan full. Tetap gak bisah di buka....,1
"Aplikasi Punya pemerintah tapi ga bermutu sama sekali....setelah foto ,diminta QR code.. sama aja boong ..kita harus ke Disdukcapil minta barcode,HBS itu baru bisa digunakan ....APLIKASI NGEPRANK...sue ...nyesel dowloadnya ...saran klo sdh muncul KTP asli secara otomatis harusnya begitu dimasukkan harusnya datanya langsung masuk dan muncul KTP digitalnya ..ini baru aplikasi yg No 1....ini harus k Dinas Kependudukan dulu ....tolong diperbaiki....dan cari IT yg bagus yg bisa buat aplikasi yg bermu",1
"Tolong untuk pemilihan kata baku, sesuai KBBI. Contoh : ISTERI, menurut KBBI ISTRI. Dll Serta segera integrasi kan TTE dengan PrivyID. Saya sudah terdaftar di PrivyID sudah 4 tahun lalu. Namun pas saya klik Menu TTE, tidak bisa.",5
"Aplikasi milik negara tapi kok gini amat, gak sesuai sama anggaran yang negara keluarkan. Jelas sekali ini ga niat untuk bertransformasi ke digital. Seharusnya cukup mendaftar menggunakan NIK KTP fisik dan email seperti mobile JKN. Kalau ada yang mudah kenapa dibikin ribet sih harus scan barcode yang cuma ada di kantor dukcapil. Kocak banget ini negara. 😂😂",1
Daftarnya di permudah lewat aplikasi sih. Tapi kenapa harus tetap ke disdukcapil atau kecamatan untuk scan QR? Kalau orangnya sedang merantau kan jelas gak bisa datang. Apalagi data yang mau di cetak sangat butuh. Karena hal ini jadi terhambat juga karena persaratan ikd online. Tapi harus tetap ke lokasi Harusnya QR di sediakan di aplikasi,1
"Buatkan data offline, karena tidak setiap saat data internet ada. dan untuk di desa yang susah jaringan sangat membutuhkan data offline. atau di buatkan data offline sebulan, jadi setiap bulan minimal ada sekali singkron data. saya pakai ini karena eblangko kosong, padahal mau ubah pekerjaan dan nama yang buram.",2
"Setidaknya di perbaiki dulu apk nya, katanya sudah e-KTP tp ketika kita mau masuk ke apk nya, kita masukkan NIK knpa harus ada scan barcode dulu ke kapenduk, lalu gunanya sistem buat apa kalau harus wara wiri? kalau memang begitu ya kenapa tidak di genarate saja? Sehingga ketika kita ketik pakai NIK, kita sudah bisa masuk apk tersebut jd tdk usah pakai scan barcode. Atau minimal pemerintah buat sistem itu yg jelas jangan buat banyak sistem tapi jatohnya gk jelas dan susah di pergunakan.",1
"Fail sih menurut gw, kalo bisa di permudah kenapa harus dibuat sulit?, buat lah semuanya serba online, padahal cuma scan qr masa kudu ke kantor dukcapil dlu sih, kan bisa langsung di keluarin lewat apk bisa juga kan?, percuma ada embel embel E KTP. Aneh aneh apa jgn jgn.....🤐",1
"Cukup bagus, walaupun tampilan UI-nya identik seperti aplikasi pemerintah lainnya.. Semoga kedepannya tampilan UI-nya bisa lebih bagus lagi, kalau bisa rekrut IT yg mumpuni yang bisa buat UI bagus. Saran juga agar bisa download berkas seperti KK dan akta lahir, dll, jadi aplikasinya berguna banget. Dan juga bisa pakai fingerprint ataupun face id.",5
"Bukannya memudahkan..malah menyulitkan.udh 2 hari ku coba,kesalahan koneksi mulu.udh pake jaringan data,udah pakai wifi,udh uninstal,istal lagi..sama aja hasilnya.tolonglah di perbaiki.jgn aneh2 deh kebijakannya..kalo masih gak jelas kayak gini.mana harus bolak balik dukcapil.di kira dekat apa ke dukcapil? Kita nih kerja,jauh..ijin sehari udh di potong uang makannya..",1
"Aplikasi tidak bisa terbuka diluar kota domisili payah, kalau belum siap digital jangan keluarkan aplikasi yang membuat orang makin susah mengakses ktp sendiri. Pelajari dulu aplikasi sebelum disebar luaskan apalagi ini aplikasi pemerintah",1
"Sebenernya mau komplain ketikan banyak. Tp males ngetiknya, ngetik panjang paling juga ga ada feedbacknya ga ada perbaikan sama sekali. Intinya aplikasi ribet.",1
"Secara apps perlu pengembangan. Secara fungsi udah bener but secara operasional ini ribet banget. Ngapain barcode kita ke dukcapil lagi sedangkan data kita kan memang udh ada di sana, emang ga bisa apa di singronkan ke data pusat?",3
konek terus kouta ada wifi ada kenapa yah tidak bisa masuk pin udah bener harap di betulkan aplikasi nya masa mau di simpan selama nya aplikasi nya kecuali tidak ada kouta atau wifi baru ga bisa masuk ini mah ada kouta ada wifi tidak bisa masuk harap di betulkan aplkasinya jngan untung nya ajah,1
"Yang masuk hanya tampilan ektp dan kk saja ,,, opsion lainnya di klik ada keterangan dokumen sedang diintergrasikan mksd nya apa ya .... , gk fham aktivasi waktu daftar untuk pin saja tdk bsa langsung aktif kemarin baru daftar keterangan di bkokir sementara, bisa log in hr ini .... ,,, sebaiknya lbh ditingkatkan lg spt bku nikah , kartu indonesia sehat , akte kelahiran serta dokumen lain jg dg segera bisa dimasukan ke dlm aplikasi jd kemana² tdk perlu ribet .... bawa dokumen #terimakasih",1
"Mohon ditinjau kembali untuk mendaftar akun seharusnya tidak perlu ada scan barcode dari pegawai langsung, sudah ada aplikasi online seharusnya sudah bisa menggunakan langsung tanpa harus scan ini itu lagi. Trims sblmnya.",1
"Untuk Aplikasi Identitas Kependudukan Digital ini menurut pendapat Saya masih banyak kekurangan nya, seperti tampilan dokumen kurang jelas(Resolusi Rendah), Dokumen seperti JKN, KIS, DLL sering gagal untuk di tampilkan, Dan masukkan dari saya segera buat fitur menu download Dokumen agar mempermudah Pengguna Aplikasi untuk mendownload Dokumen yang menurut Pengguna Aplikasi Penting. Terimakasih.",3
Aplikasi sangat sangat tidak berguna dan tidak berfungsi dengan normal.. Udah seminggu lalu download tapi tetap saja ga bisa masuk. Dengan alasan koneksi gagal.. Padahal dah pake wifi. Sinyal lancar. Paket data full.. Mengecewakan sekali,1
"Makin gk jelas ini aplikasi... Awalnya bisa di buka, walaupun beberapa fitur belum bisa di akses. Sekarang malah aplikasinya yg gk bisa di buka. Wkkkkk ....aplikasi dukcapil yg sejenis ini untuk di Daerah juga sama. Susah di buka. Tujuanya bagus, tapi realisasinya yg sulitttttttttttttttttttt😡😡😡😡😡",2
"Tolong di perbaiki lagi system aplikasi nya,biar gak loading terlalu lama saat di buka aplikasinya.. Sudah beberapa kali mencoba masuk untuk login tapi kaga bisa,, loading terus sampai mau meledak hp......",1
"Sudah senang padahal, kirain Indonesia makin maju. Eeehh gak taunya sama saja. Udah capek isi data, ternyata ada jebakan Betmen. Kudu ada scan QR dari kantor dukcapil juga supaya daftar selesai. Hahahaha.. trus buat apa aplikasi kalo ternyata tetep aja pake ngantri & BLA BLA BLA dikantor 🤣",1
"Di adakan aplikasi buat mempermudah bukan tambah sulit,, minta QR CODE Harus datang ke disdukcapil sama saja bohong ,, kalo datang langsung ya kenapa harus ada aplikasi ini? Emng tidak bisa langsung vervikasi lewat email masing masing yang lebih praktis",1
"Ini konsepnya gimana sih? Seharusnya kalau sudah digital itu memudahkan. Kenapa baru daftar aja menyusahkan, segala harus scan barcode ke dukcapil setempat. Fungsinya digital bagaimana?",1
"Sangat buruk, tidak bisa terdownload.. kalau dari awal saja sudah buat susah kedepannya ini aplikasi nyusahin buat pusing. Teknologi digital membuat mudah urusan kok ini malah jauh dari pradaban digital. Buruk",1
Selalu saja kesalahan koneksik apa kah tidaidentik ada perbaikan atau apa pun itu untuk menangani masalah ini saya mau meliahat ktp digital tidak bisa masuk dan sudah saya coba memakai hp keluarga saya dan juga sama tidak bisa juga di akses karena masalah kesalahan jaringan apa kah dari pihak ikd ( identitas kependudukan ) tidak ada pertanggung jawaban atas masalah ini,4
"disarankan agar bisa melakukan screen shoot karena jika difoto dari kamera buram, dan lagi kenapa di berlakukan seperti ini ya? menurut saya kurang efektif, apalagi tidak semua orang memiliki handphone hanya untuk mengakses ktp",1
"Tujuan Digitalisasi sudah sangat Bagus pak, tapi tolong bug atau update Aplikasinya segera dilakukan. Per tanggal 4 April 2023 masih loading² trus, khususnya pas mau buka Dokumen dan bbrp menu lain jg tdk bisa. Kami beri bintang 5 klu sdh diperbaiki. Terima kasih.",1
"Saat masuk ke fitur Dokumen,,KTP digital tidak muncul....selalu lodiiing... Entah apanya yang salah.... Dan aneh nya semua yg bikin ikd saat itu,,kasus nya sama...selalu loding....",1
"Masih tahap pengembangan, masih bisa diterima Tapi, untuk buka dokumen saja gak bisa Paket data ada, WiFi sinyal bagus tapi terus loading dan berakhir ""Coba Lagi"" Ada solusi kira-kira",3
"Maaf mengecewaka aplikasinya🙏 dari awal daftar bener"" ribet pdhl simpel loh sbnrnya, cuma ada kendala disinyal jadi lama prosesnya.. udh selesai jg malah ttp loading mulu, pdhl sinyal kuat tp gk muncul"" jg gambar foto digitalnya... setelah baca ulasan, trnyta gk sendiri.. kira cuma bpk aja yg eror taunya emg kebanyakan pd gt, erorrr",1
"Log in lambat, seharusnya mempermudah justru malah seakan cuma pajangan aplikasi di hp saja, download file tidak bisa, jadi ketika dokumen hilang/rusak tetap saja harus ngurus ke dindukcapil, padahal saat ini yang dibutuhkan fisik dokumen. 🙏🙏",3
"Seperti kebanyakan aplikasi pemerintah pada umumnya, butut dan aneh. Perencanaan gak mateng hasil aplikasinya pun kek gini, payah. Sok transformasi digital, malah lebih parah, jadi ngeri kebocoran data kependudukan aduh 😄😱",2
"Aplikasi sampah.verifikasi via email aja.tungguin inbox di email aja.tak kunjung masuk.kl emang blum sempurna tolong jangan di launching aplikasi nya untuk public,ujung2 kayaknya mesti pake duit/alias berbayar baru bisa cepat",1
"Sudah coba aplikasinya, saat verifikasi data minta foto, habis foto gak ada kelanjutan. cuma ada tab ""scan QR code "" dan tab ""Kembali"". ditunggu2 barangkali ada email masuk atau SMS, ternyata gak ada. Mohon aplikasi lebih disempurnakan lagi. Buat apa online kalo harus minta Qr-Code ke dukcapil juga,kocak dah......",1
"Jaringan bagus,kecepatan internet bagus ttep aja ga bisa masuk,notifnya masalah jaringan... Ini pemerintah seperti ga serius membuat aplikasi ini,katanya untuk memudahkan nyatanya tambah susah,ribet... Mending manual aja kaya dulu datang langsung ke kantor,urusan selesai...",2
"Ampun segala serba online emang mempermudah, tapi untuk ktp digital itu sulit untuk daftar apa² pake ktp asli sedangkan kita sudah digital. Kalo kementrian sudah digital harusnya serentak jadi berlaku untuk semua sistem. Apaa² ktp asli sedangkan kita sudah digital tidak menerima ktp asli dari dinas, malah memusingkan",1
"Menurut saya perlu ditambahkan download dokumen ktp dan kk karena dari hp tidak bisa di screen shoot, untuk memudahkan masyarakat yang masih membutuhkan hard copy ktp maupun kk, karena tidak semua instansi, perbankan dsb yang fasilitasnya mendukung untuk scan barcode ktp digital ini, kalau memang sudah mulai di berlakukan ktp digital tolong fasilitas pemerintahan, perbankan ataupun instansi lain harus juga mendukung program ini.",3
"Dari tahun 2021 aplikasi IKD sudah disosialisasikan, tapi progress-nya seperti stagnan. Loading yang lebih dari 3 detik, serta integrasi data pendudukan yang lambat diselesaikan, walaupun aktivasi NIK di platform IKD sudah aktif. Servernya kayak seperti komputer jadul masih pakai Pentium 1. Sekarang sudah mau menuju 2024, tapi aplikasi IKD masih sering error. Aplikasi buatan pemerintah RI kenapa memprihatinkan ?",1
apk sampah tiap bulan update terus konyol banget buat yg sering lupa pw karena gak kepake apk nya jadi ke blokir gabisa akses semua nya !!! Tolong di perbaiki lagi dong bisa gak update nya setahun sekali aja saya gabisa masuk aplikasi nya lagi butuh jadi kepepet terus!!! 0 buat aplikasi nya,2
"Jika hanya di buka dengan Paket Data tidak kuat masuk,, berat. Harus pakai wifi baru bisa buka APK nya. Tolong dong di ringankan supaya mudah di akses dr semua tempat dengan paket data.",2
"Kualitas foto ktp buram, gak bisa didownload. Soalnya kan tetep butuh ktp baik yg fotocopy maupun softfile nya untuk beberapa kepentingan. Aplikasi sering gagal loading. Tolong diperbaiki lagi.",2
"Terus perbaiki aplikasi ini, agar kedepannya pengguna bisa lebih mudah dalam mengakses aplikasi ini. Setelah saya pakai aplikasi ini selalu saja menutup dengan sendirinya. Perbaiki terus dan tambah fitur2 yang lebih bermanfaat buat masyarakat Indonesia. Sementara bintang 3 dulu",3
"Mohon untuk pihak terkait perbaiki lagi koneksinya dong,setiap kali login pake data selalu muncul terjadi kesalahan koneksi padahal kuota ada tapi tetep aja gak bisa login,bisa login kalo pake wifi aja",1
"Aplikasinya bagus tapi masih harus scan barcode ke kecamatan setelah itu verifikasi email dll, saya rasa masih menyusahkan. Lalu apakah pemilik Aplikasi ini bertanggung jawab suatu ketika ada kebocoran Data...??? Bisa kita gugat lho jika dikemudia hari ada kebocoran data. Kekurangan dari aplikasi ini data vaksi 3 tdk muncul. Lain kali kalau membuat program jangan keburu untungnya dulu, aplikasi belum sempurna udah diluncurkan !! Kebiasaan pemerintah cepat², Mohon semua dipertimbangkan.",3
